idVotacao,voto,deputado_id,deputado_siglaPartido,pardido_id,deputado_siglaUf
2124451-73,-1,152610,PRB,36815,SP
2124451-73,-1,73674,PP,36809,GO
2124451-73,-1,141529,PP,36809,BA
2124451-73,-1,160653,PV,36851,SP
2124451-73,-1,178944,PRB,36815,RJ
2124451-73,0,91208,PT,36844,BA
2124451-73,-1,178840,PSDB,36835,AC
2124451-73,-1,141532,PMDB,36800,PR
2124451-73,-1,141531,PSDB,36835,MG
2124451-73,0,74693,DEM,36769,RJ
2124451-73,1,178926,PSB,36832,PI
2124451-73,-1,178897,PMDB,36800,MG
2124451-73,-1,141535,PSDB,36835,RN
2124451-73,-1,160651,PMDB,36800,SC
2124451-73,-1,141536,PSD,36834,PB
2124451-73,-1,160515,PMDB,36800,SC
2124451-73,-1,178861,PP,36809,BA
2124451-73,0,178845,PDT,36786,AL
2124451-73,-1,178945,PRB,36815,RJ
2124451-73,-1,73466,PPS,36813,PR
2124451-73,0,178887,PCdoB,36779,MA
2124451-73,-1,141522,PTB,36845,AM
2124451-73,0,160630,PT,36844,MT
2124451-73,-1,160621,PSD,36834,PR
2124451-73,-1,74762,PMDB,36800,MG
2124451-73,0,178874,PDT,36786,ES
2124451-73,-1,167614,PSB,36832,PE
2124451-73,-1,178961,PSDB,36835,RR
2124451-73,-1,187008,PR,36814,PI
2124451-73,-1,73424,PP,36809,RJ
2124451-73,-1,178946,PMDB,36800,RJ
2124451-73,-1,178947,DEM,36769,RJ
2124451-73,-1,92776,PSD,36834,MG
2124451-73,0,177282,PDT,36786,MG
2124451-73,-1,178898,PSB,36832,MG
2124451-73,-1,178901,PSB,36832,MS
2124451-73,-1,160976,PR,36814,SP
2124451-73,-1,160611,PP,36809,MG
2124451-73,-1,178934,PROS,36763,PR
2124451-73,-1,178863,PV,36851,BA
2124451-73,-1,195866,DEM,36769,CE
2124451-73,-1,141384,PSB,36832,SE
2124451-73,0,160610,PT,36844,BA
2124451-73,0,113247,PT,36844,SP
2124451-73,0,74376,PT,36844,MS
2124451-73,-1,141553,PSDB,36835,SP
2124451-73,-1,178913,PMDB,36800,PB
2124451-73,0,74283,PT,36844,SP
2124451-73,-1,137070,PR,36814,TO
2124451-73,-1,178888,PSD,36834,MA
2124451-73,-1,178869,PMDB,36800,CE
2124451-73,0,189593,PT,36844,RJ
2124451-73,-1,141558,PP,36809,MA
2124451-73,-1,160631,PEN,36761,RJ
2124451-73,-1,178952,PMDB,36800,RN
2124451-73,1,160518,PMB,36887,MG
2124451-73,-1,74043,PR,36814,PB
2124451-73,0,167493,PDT,36786,MA
2124451-73,-1,193066,PMDB,36800,RJ
2124451-73,-1,160636,PTB,36845,PB
2124451-73,-1,191945,PMDB,36800,RJ
2124451-73,-1,160632,SD,36765,MG
2124451-73,-1,178923,PTB,36845,PE
2124451-73,0,160592,PT,36844,PR
2124451-73,0,178902,PT,36844,MS
2124451-73,1,178949,PR,36814,RN
2124451-80,-1,178957,DEM,36769,RR
2124451-80,-1,178914,PTB,36845,PE
2124451-80,-1,178968,PR,36814,SE
2124451-80,-1,196359,PSDB,36835,SP
2124451-80,0,160508,PT,36844,BA
2124451-80,-1,136811,PP,36809,RS
2124451-80,0,178835,PDT,36786,RS
2124451-80,-1,160582,PP,36809,MA
2124451-80,-1,73579,DEM,36769,DF
2124451-80,-1,160559,PMDB,36800,RS
2124451-80,-1,178972,PPS,36813,SP
2124451-80,-1,178875,PTN,36848,GO
2124451-80,-1,160545,DEM,36769,SP
2124451-80,-1,178833,PMDB,36800,RJ
2124451-80,-1,178936,PR,36814,RJ
2124451-80,-1,178846,PR,36814,AM
2124451-80,0,74057,PCdoB,36779,BA
2124451-80,0,178927,REDE,36886,PR
2124451-80,-1,178831,PP,36809,AP
2124451-80,-1,195143,PMDB,36800,PB
2124451-80,-1,74471,PSD,36834,PE
2124451-80,0,133439,PDT,36786,CE
2124451-80,-1,178882,PP,36809,MA
2124451-80,-1,141383,PRB,36815,SP
2124451-80,-1,73584,PV,36851,SP
2124451-80,1,73434,PTB,36845,SP
2124451-80,-1,74833,PSC,36833,RJ
2124451-80,-1,160541,PP,36809,AL
2124451-80,-1,160600,PPS,36813,BA
2124451-80,0,74378,PDT,36786,PR
2124451-80,0,160581,PCdoB,36779,RS
2124451-80,-1,74459,PSB,36832,PI
2124451-80,-1,73655,SD,36765,DF
2124451-80,-1,160665,SD,36765,PE
2124451-80,-1,160512,SD,36765,RJ
2124451-80,1,69871,PTN,36848,BA
2124451-80,-1,178975,PMDB,36800,SP
2124451-80,1,178834,PSB,36832,BA
2124451-80,-1,74535,PTB,36845,BA
2124451-80,-1,178915,PSDB,36835,PE
2124451-80,0,141335,PT,36844,PA
2124451-80,-1,73437,PRB,36815,SP
2124451-80,-1,141513,PR,36814,MG
2124451-80,0,160538,PT,36844,RS
2124451-80,-1,178999,PR,36814,MG
2124451-80,1,178938,PTdoB,36847,RJ
2124451-80,-1,178865,PR,36814,CE
2124451-80,-1,93083,PP,36809,BA
2124451-80,-1,178891,PSDB,36835,MG
2124451-80,-1,194261,PR,36814,RS
2124451-80,-1,178829,PR,36814,SP
2124451-80,-1,178958,PHS,36793,RR
2124451-80,-1,141401,PMDB,36800,MT
2124451-80,-1,74474,PDT,36786,PE
2124451-80,-1,178962,PRB,36815,RS
2124451-80,-1,178993,PTN,36848,TO
2124451-80,-1,74163,SD,36765,ES
2124451-80,-1,74651,DEM,36769,MG
2124451-80,-1,74262,PSDB,36835,SP
2124451-80,-1,141405,PMDB,36800,SC
2124451-80,-1,73441,PRB,36815,SP
2124451-80,-1,160576,PRB,36815,TO
2124451-80,-1,178838,PSB,36832,AC
2124451-80,0,74171,PSOL,36839,RJ
2124451-80,0,141440,PCdoB,36779,CE
2124451-80,-1,178928,PR,36814,PR
2124451-80,-1,178841,PMDB,36800,AL
2124451-80,-1,141408,PRB,36815,MA
2124451-80,-1,178848,PP,36809,AM
2124451-80,-1,194258,PSB,36832,PE
2124451-80,0,141411,PDT,36786,MS
2124451-80,0,74467,PDT,36786,PB
2124451-80,0,74060,PCdoB,36779,BA
2124451-80,-1,178916,PSDB,36835,PE
2124451-80,-1,144523,PMDB,36800,GO
2124451-80,1,160528,PSB,36832,PE
2124451-80,-1,160552,PSD,36834,RS
2124451-80,-1,73891,PMDB,36800,RS
2124451-80,0,101309,PCdoB,36779,BA
2124451-80,0,141413,PT,36844,SC
2124451-80,-1,178908,PSD,36834,PA
2124451-80,-1,178893,PR,36814,MG
2124451-80,-1,160646,SD,36765,PR
2124451-80,1,164359,PR,36814,GO
2124451-80,-1,74172,PTB,36845,RJ
2124451-80,-1,160758,PSDB,36835,MG
2124451-80,-1,160643,PHS,36793,ES
2124451-80,-1,141417,PR,36814,RR
2124451-80,-1,160578,PSD,36834,PR
2124451-80,0,134812,PSOL,36839,PA
2124451-80,-1,74655,PSDB,36835,MG
2124451-80,1,92346,PSC,36833,SP
2124451-80,-1,160532,DEM,36769,SP
2124451-80,-1,181316,PSDB,36835,MS
2124451-80,-1,178883,PPS,36813,MA
2124451-80,-1,178854,DEM,36769,BA
2124451-80,0,160575,PT,36844,DF
2124451-80,1,160640,PROS,36763,MG
2124451-80,-1,160649,PP,36809,SC
2124451-80,-1,178871,PV,36851,ES
2124451-80,-1,178930,PSD,36834,PR
2124451-80,-1,178953,PSD,36834,RO
2124451-80,-1,178904,PP,36809,MT
2124451-80,1,178941,PTN,36848,RJ
2124451-80,-1,178969,PSD,36834,SE
2124451-80,-1,171623,PMDB,36800,SE
2124451-80,-1,66828,PP,36809,SP
2124451-80,-1,141430,PROS,36763,RJ
2124451-80,-1,141429,DEM,36769,RN
2124451-80,0,160666,PDT,36786,BA
2124451-80,-1,92699,PP,36809,PE
2124451-80,0,160598,PDT,36786,GO
2124451-80,-1,141434,PMDB,36800,AC
2124451-80,1,178978,PSB,36832,SP
2124451-80,-1,178907,PTN,36848,PA
2124451-80,-1,160677,DEM,36769,RJ
2124451-80,0,129037,PT,36844,MG
2124451-80,1,141441,PSB,36832,MG
2124451-80,-1,178966,PSDB,36835,SC
2124451-80,-1,74374,PSDB,36835,MS
2124451-80,-1,74270,PSC,36833,SP
2124451-80,-1,178878,PSDB,36835,GO
2124451-80,0,178872,PT,36844,ES
2124451-80,0,152605,PSOL,36839,RJ
2124451-80,-1,178980,PSD,36834,SP
2124451-80,-1,178964,PSB,36832,RS
2124451-80,-1,178909,DEM,36769,PA
2124451-80,-1,73772,PMDB,36800,PR
2124451-80,-1,178884,PMDB,36800,MA
2124451-80,-1,141450,PSB,36832,RJ
2124451-80,-1,160674,PMDB,36800,PB
2124451-80,-1,67138,PP,36809,PI
2124451-80,0,73531,PSOL,36839,SP
2124451-80,-1,74665,PSD,36834,MG
2124451-80,1,74847,PSC,36833,RJ
2124451-80,0,74848,PCdoB,36779,RJ
2124451-80,1,73926,PSB,36832,AP
2124451-80,-1,74273,PSD,36834,SP
2124451-80,1,160570,PP,36809,RS
2124451-80,-1,160531,PRB,36815,RR
2124451-80,0,141503,PCdoB,36779,MG
2124451-80,-1,160573,PMDB,36800,PR
2124451-80,-1,74366,PRB,36815,GO
2124451-80,-1,141458,PR,36814,BA
2124451-80,0,178970,PT,36844,SE
2124451-80,-1,178917,PSB,36832,PE
2124451-80,-1,112437,PMDB,36800,MA
2124451-80,-1,178967,PSD,36834,SC
2124451-80,-1,178988,PSDB,36835,SP
2124451-80,-1,160571,PSD,36834,SC
2124451-80,-1,178910,PSD,36834,PA
2124451-80,-1,178971,PRB,36815,SE
2124451-80,-1,160572,PTB,36845,PE
2124451-80,0,178857,PT,36844,BA
2124451-80,-1,73535,DEM,36769,SP
2124451-80,-1,160509,PR,36814,SC
2124451-80,-1,74553,DEM,36769,BA
2124451-80,-1,74140,PR,36814,BA
2124451-80,-1,131966,PMDB,36800,RS
2124451-80,0,141470,PT,36844,CE
2124451-80,-1,160619,PSD,36834,BA
2124451-80,-1,74079,PMDB,36800,PA
2124451-80,-1,73714,PSB,36832,MA
2124451-80,-1,74554,PR,36814,BA
2124451-80,-1,160607,PSB,36832,RS
2124451-80,-1,74351,PTB,36845,PA
2124451-80,-1,67312,PSC,36833,PA
2124451-80,-1,74317,PSD,36834,PI
2124451-80,-1,74253,PP,36809,RJ
2124451-80,-1,178886,DEM,36769,MA
2124451-80,-1,74570,PSDB,36835,BA
2124451-80,-1,178918,PMDB,36800,PE
2124451-80,-1,160659,PSB,36832,SP
2124451-80,-1,151208,SD,36765,SE
2124451-80,-1,178894,SD,36765,MG
2124451-80,-1,74856,PMDB,36800,RJ
2124451-80,-1,178832,PV,36851,PR
2124451-80,-1,141562,PMDB,36800,ES
2124451-80,0,74156,PT,36844,MG
2124451-80,-1,141482,PMDB,36800,MG
2124451-80,0,74299,PDT,36786,CE
2124451-80,-1,160663,PSB,36832,PR
2124451-80,-1,141483,PRB,36815,RO
2124451-80,-1,74277,PSDB,36835,SP
2124451-80,-1,81366,PSB,36832,MA
2124451-80,-1,178879,SD,36765,GO
2124451-80,0,160628,PCdoB,36779,PE
2124451-80,-1,178954,PMDB,36800,RO
2124451-80,-1,141484,PR,36814,PA
2124451-80,-1,73483,PP,36809,RS
2124451-80,-1,160510,PTdoB,36847,MG
2124451-80,-1,73778,PSDB,36835,PR
2124451-80,1,178802,PTN,36848,RJ
2124451-80,-1,178955,PR,36814,RO
2124451-80,0,74041,PT,36844,PB
2124451-80,-1,141487,PP,36809,MG
2124451-80,-1,178982,PSB,36832,SP
2124451-80,-1,166402,PR,36814,GO
2124451-80,-1,151965,PP,36809,PI
2124451-80,-1,160633,DEM,36769,MS
2124451-80,-1,160565,PSDB,36835,SP
2124451-80,-1,160660,DEM,36769,SP
2124451-80,-1,179000,PR,36814,MG
2124451-80,-1,146788,PHS,36793,MG
2124451-80,-1,74460,PMDB,36800,PI
2124451-80,-1,195826,PR,36814,RJ
2124451-80,-1,76287,PHS,36793,RJ
2124451-80,-1,118594,PRB,36815,SP
2124451-80,-1,178983,PR,36814,SP
2124451-80,-1,178942,PMDB,36800,RJ
2124451-80,0,133373,PT,36844,RS
2124451-80,-1,178880,PPS,36813,GO
2124451-80,-1,159238,PSDB,36835,MG
2124451-80,-1,74235,PP,36809,ES
2124451-80,0,74398,PT,36844,RS
2124451-80,-1,64960,PSB,36832,RR
2124451-80,-1,178919,PSB,36832,PE
2124451-80,-1,74177,PMDB,36800,RO
2124451-80,-1,74749,PMDB,36800,MG
2124451-80,-1,141507,PMDB,36800,SC
2124451-80,-1,124411,PMDB,36800,RS
2124451-80,-1,178985,PR,36814,SP
2124451-80,-1,74787,PR,36814,SP
2124451-80,-1,178895,DEM,36769,MG
2124451-80,0,195278,PCdoB,36779,AC
2124451-80,-1,73553,PTB,36845,SP
2124451-80,-1,178896,PMDB,36800,MG
2124451-80,-1,74352,PSDB,36835,PA
2124451-80,0,178986,PT,36844,SP
2124451-80,-1,74359,PTB,36845,RO
2124451-80,-1,66179,DEM,36769,ES
2124451-80,-1,74399,DEM,36769,RS
2124451-80,0,178987,PCdoB,36779,SP
2124451-80,-1,141515,PSDB,36835,RJ
2124451-80,0,160556,PT,36844,MG
2124451-80,-1,160642,PHS,36793,PE
2124451-80,-1,141516,PSDB,36835,MG
2124451-80,-1,74017,PR,36814,RJ
2124451-80,-1,160558,PR,36814,SP
2124451-80,-1,141517,PP,36809,CE
2124451-80,-1,74574,PSD,36834,BA
2124451-80,-1,74812,PMDB,36800,GO
2124451-80,-1,122158,PMDB,36800,RJ
2124451-80,-1,195997,PPS,36813,SP
2124451-80,-1,160601,PSC,36833,SP
2124451-80,-1,148134,PSC,36833,MT
2124451-80,-1,160639,DEM,36769,TO
2124451-80,-1,74216,PSDB,36835,CE
2124451-80,0,74161,PT,36844,MG
2124451-80,-1,178960,PR,36814,RR
2124451-80,-1,178989,PTN,36848,SP
2124451-80,-1,171620,PP,36809,MG
2124451-80,-1,141527,PP,36809,RS
2124451-80,-1,160655,PP,36809,SP
2124451-80,-1,141529,PP,36809,BA
2124451-80,-1,160653,PV,36851,SP
2124451-80,-1,178840,PSDB,36835,AC
2124451-80,-1,141532,PMDB,36800,PR
2124451-80,-1,141531,PSDB,36835,MG
2124451-80,0,74693,DEM,36769,RJ
2124451-80,-1,178926,PSB,36832,PI
2124451-80,-1,178897,PMDB,36800,MG
2124451-80,-1,141535,PSDB,36835,RN
2124451-80,-1,160651,PMDB,36800,SC
2124451-80,-1,160426,PSD,36834,DF
2124451-80,-1,141536,PSD,36834,PB
2124451-80,-1,160515,PMDB,36800,SC
2124451-80,-1,178861,PP,36809,BA
2124451-80,-1,122466,PRB,36815,CE
2124451-80,-1,178870,PP,36809,DF
2124451-80,-1,178945,PRB,36815,RJ
2124451-80,1,146949,PTdoB,36847,AL
2124451-80,-1,73466,PPS,36813,PR
2124451-80,0,74371,PT,36844,GO
2124451-80,0,178887,PCdoB,36779,MA
2124451-80,-1,141522,PTB,36845,AM
2124451-80,-1,160621,PSD,36834,PR
2124451-80,-1,74762,PMDB,36800,MG
2124451-80,-1,178933,PMDB,36800,PR
2124451-80,0,178874,PDT,36786,ES
2124451-80,-1,167614,PSB,36832,PE
2124451-80,-1,178961,PSDB,36835,RR
2124451-80,-1,73424,PP,36809,RJ
2124451-80,-1,178911,PMDB,36800,PA
2124451-80,-1,178946,PMDB,36800,RJ
2124451-80,-1,178947,DEM,36769,RJ
2124451-80,0,177282,PDT,36786,MG
2124451-80,-1,178922,PSB,36832,PE
2124451-80,-1,178898,PSB,36832,MG
2124451-80,-1,160976,PR,36814,SP
2124451-80,-1,160611,PP,36809,MG
2124451-80,-1,178934,PROS,36763,PR
2124451-80,-1,195866,DEM,36769,CE
2124451-80,-1,141384,PSB,36832,SE
2124451-80,-1,74010,PMDB,36800,SC
2124451-80,0,160610,PT,36844,BA
2124451-80,0,74376,PT,36844,MS
2124451-80,-1,141553,PSDB,36835,SP
2124451-80,0,74283,PT,36844,SP
2124451-80,-1,178888,PSD,36834,MA
2124451-80,0,189593,PT,36844,RJ
2124451-80,-1,141558,PP,36809,MA
2124451-80,-1,160631,PEN,36761,RJ
2124451-80,-1,178952,PMDB,36800,RN
2124451-80,1,160518,PMB,36887,MG
2124451-80,-1,191945,PMDB,36800,RJ
2124451-80,0,73931,PT,36844,PA
2124451-80,-1,160632,SD,36765,MG
2124451-80,-1,178923,PTB,36845,PE
2124451-80,0,178902,PT,36844,MS
2124451-80,1,178949,PR,36814,RN
2124451-99,1,178957,DEM,36769,RR
2124451-99,1,178864,PP,36809,CE
2124451-99,1,178914,PTB,36845,PE
2124451-99,0,178890,PT,36844,MG
2124451-99,1,178968,PR,36814,SE
2124451-99,-1,133374,PTN,36848,MG
2124451-99,1,196359,PSDB,36835,SP
2124451-99,0,160508,PT,36844,BA
2124451-99,1,136811,PP,36809,RS
2124451-99,0,178835,PDT,36786,RS
2124451-99,1,160527,PP,36809,PB
2124451-99,1,160582,PP,36809,MA
2124451-99,1,73579,DEM,36769,DF
2124451-99,1,160559,PMDB,36800,RS
2124451-99,-1,160511,REDE,36886,RJ
2124451-99,1,73458,PTB,36845,PR
2124451-99,1,178875,PTN,36848,GO
2124451-99,1,160545,DEM,36769,SP
2124451-99,1,178833,PMDB,36800,RJ
2124451-99,1,141454,PSL,36837,PR
2124451-99,1,178846,PR,36814,AM
2124451-99,0,74057,PCdoB,36779,BA
2124451-99,-1,178881,PTN,36848,MA
2124451-99,1,178831,PP,36809,AP
2124451-99,1,195143,PMDB,36800,PB
2124451-99,1,74471,PSD,36834,PE
2124451-99,0,133439,PDT,36786,CE
2124451-99,1,178882,PP,36809,MA
2124451-99,-1,178974,PT,36844,SP
2124451-99,-1,178837,PT,36844,AC
2124451-99,1,141383,PRB,36815,SP
2124451-99,1,73584,PV,36851,SP
2124451-99,0,73433,PT,36844,SP
2124451-99,-1,73434,PTB,36845,SP
2124451-99,1,160602,PPS,36813,PA
2124451-99,1,74833,PSC,36833,RJ
2124451-99,1,160541,PP,36809,AL
2124451-99,1,160600,PPS,36813,BA
2124451-99,1,178847,PSDB,36835,AM
2124451-99,0,159237,PT,36844,PI
2124451-99,0,160581,PCdoB,36779,RS
2124451-99,1,74459,PSB,36832,PI
2124451-99,-1,69871,PTN,36848,BA
2124451-99,1,178975,PMDB,36800,SP
2124451-99,-1,178834,PSB,36832,BA
2124451-99,0,73701,PT,36844,RJ
2124451-99,1,74535,PTB,36845,BA
2124451-99,1,178915,PSDB,36835,PE
2124451-99,0,141335,PT,36844,PA
2124451-99,1,73437,PRB,36815,SP
2124451-99,0,160538,PT,36844,RS
2124451-99,-1,178938,PTdoB,36847,RJ
2124451-99,1,178865,PR,36814,CE
2124451-99,1,105112,PMDB,36800,AP
2124451-99,1,93083,PP,36809,BA
2124451-99,0,178853,PT,36844,BA
2124451-99,1,194261,PR,36814,RS
2124451-99,1,178829,PR,36814,SP
2124451-99,1,178958,PHS,36793,RR
2124451-99,1,141401,PMDB,36800,MT
2124451-99,1,178962,PRB,36815,RS
2124451-99,1,178993,PTN,36848,TO
2124451-99,1,74163,SD,36765,ES
2124451-99,1,74262,PSDB,36835,SP
2124451-99,1,73568,PMDB,36800,RJ
2124451-99,1,72912,PMDB,36800,RJ
2124451-99,-1,178838,PSB,36832,AC
2124451-99,0,74171,PSOL,36839,RJ
2124451-99,-1,141439,PT,36844,RJ
2124451-99,0,141440,PCdoB,36779,CE
2124451-99,1,178928,PR,36814,PR
2124451-99,1,178841,PMDB,36800,AL
2124451-99,1,74537,DEM,36769,BA
2124451-99,1,178848,PP,36809,AM
2124451-99,1,178963,PP,36809,RS
2124451-99,1,194258,PSB,36832,PE
2124451-99,0,141411,PDT,36786,MS
2124451-99,1,178892,PSL,36837,MG
2124451-99,0,74060,PCdoB,36779,BA
2124451-99,1,178916,PSDB,36835,PE
2124451-99,1,144523,PMDB,36800,GO
2124451-99,-1,160528,PSB,36832,PE
2124451-99,-1,160552,PSD,36834,RS
2124451-99,1,73891,PMDB,36800,RS
2124451-99,0,101309,PCdoB,36779,BA
2124451-99,-1,141413,PT,36844,SC
2124451-99,1,196357,PRB,36815,RJ
2124451-99,1,178908,PSD,36834,PA
2124451-99,1,178893,PR,36814,MG
2124451-99,-1,164359,PR,36814,GO
2124451-99,1,74172,PTB,36845,RJ
2124451-99,1,160588,PSD,36834,MG
2124451-99,-1,160599,PP,36809,MG
2124451-99,1,160643,PHS,36793,ES
2124451-99,1,178994,PMDB,36800,TO
2124451-99,1,141417,PR,36814,RR
2124451-99,1,160578,PSD,36834,PR
2124451-99,0,134812,PSOL,36839,PA
2124451-99,1,74655,PSDB,36835,MG
2124451-99,-1,92346,PSC,36833,SP
2124451-99,1,178977,PSDB,36835,SP
2124451-99,1,141421,PP,36809,PE
2124451-99,1,160532,DEM,36769,SP
2124451-99,1,178883,PPS,36813,MA
2124451-99,0,132504,PT,36844,PR
2124451-99,0,160575,PT,36844,DF
2124451-99,1,160640,PROS,36763,MG
2124451-99,1,160649,PP,36809,SC
2124451-99,1,178871,PV,36851,ES
2124451-99,1,178828,PV,36851,SP
2124451-99,1,178930,PSD,36834,PR
2124451-99,1,178953,PSD,36834,RO
2124451-99,1,178904,PP,36809,MT
2124451-99,1,178941,PTN,36848,RJ
2124451-99,1,171623,PMDB,36800,SE
2124451-99,1,178877,PSDB,36835,GO
2124451-99,1,66828,PP,36809,SP
2124451-99,1,141430,PROS,36763,RJ
2124451-99,1,141429,DEM,36769,RN
2124451-99,0,160666,PDT,36786,BA
2124451-99,1,92699,PP,36809,PE
2124451-99,0,160598,PDT,36786,GO
2124451-99,-1,178978,PSB,36832,SP
2124451-99,1,178907,PTN,36848,PA
2124451-99,1,186775,PP,36809,MG
2124451-99,-1,141441,PSB,36832,MG
2124451-99,1,178966,PSDB,36835,SC
2124451-99,1,74374,PSDB,36835,MS
2124451-99,1,74270,PSC,36833,SP
2124451-99,0,178872,PT,36844,ES
2124451-99,0,152605,PSOL,36839,RJ
2124451-99,1,178980,PSD,36834,SP
2124451-99,1,194259,PSDB,36835,PE
2124451-99,1,178964,PSB,36832,RS
2124451-99,0,73482,PT,36844,RS
2124451-99,1,178981,PSD,36834,SP
2124451-99,1,178884,PMDB,36800,MA
2124451-99,1,160674,PMDB,36800,PB
2124451-99,1,67138,PP,36809,PI
2124451-99,0,73531,PSOL,36839,SP
2124451-99,1,4931,PSDB,36835,DF
2124451-99,1,196378,PSDB,36835,SP
2124451-99,1,74665,PSD,36834,MG
2124451-99,-1,74847,PSC,36833,RJ
2124451-99,0,74848,PCdoB,36779,RJ
2124451-99,-1,73926,PSB,36832,AP
2124451-99,1,131943,PMDB,36800,PE
2124451-99,0,160672,PSOL,36839,RJ
2124451-99,1,74273,PSD,36834,SP
2124451-99,-1,160570,PP,36809,RS
2124451-99,-1,178842,PSB,36832,AL
2124451-99,1,160531,PRB,36815,RR
2124451-99,0,141503,PCdoB,36779,MG
2124451-99,0,178970,PT,36844,SE
2124451-99,-1,178965,REDE,36886,RS
2124451-99,1,178917,PSB,36832,PE
2124451-99,1,178856,PSDB,36835,BA
2124451-99,1,112437,PMDB,36800,MA
2124451-99,1,178967,PSD,36834,SC
2124451-99,1,178988,PSDB,36835,SP
2124451-99,1,160571,PSD,36834,SC
2124451-99,1,178910,PSD,36834,PA
2124451-99,1,194262,PMDB,36800,RS
2124451-99,-1,74388,PP,36809,SC
2124451-99,1,160572,PTB,36845,PE
2124451-99,0,178857,PT,36844,BA
2124451-99,1,73535,DEM,36769,SP
2124451-99,-1,160509,PR,36814,SC
2124451-99,0,141464,PT,36844,CE
2124451-99,1,74140,PR,36814,BA
2124451-99,1,131966,PMDB,36800,RS
2124451-99,0,141470,PT,36844,CE
2124451-99,0,74275,PT,36844,SP
2124451-99,1,160619,PSD,36834,BA
2124451-99,1,74079,PMDB,36800,PA
2124451-99,1,73714,PSB,36832,MA
2124451-99,1,74554,PR,36814,BA
2124451-99,1,160607,PSB,36832,RS
2124451-99,1,114941,PMDB,36800,TO
2124451-99,1,74351,PTB,36845,PA
2124451-99,1,67312,PSC,36833,PA
2124451-99,1,74317,PSD,36834,PI
2124451-99,1,74253,PP,36809,RJ
2124451-99,-1,178886,DEM,36769,MA
2124451-99,1,74570,PSDB,36835,BA
2124451-99,1,178918,PMDB,36800,PE
2124451-99,1,160659,PSB,36832,SP
2124451-99,1,141478,PR,36814,DF
2124451-99,1,178894,SD,36765,MG
2124451-99,-1,74856,PMDB,36800,RJ
2124451-99,1,141480,PP,36809,TO
2124451-99,1,178832,PV,36851,PR
2124451-99,1,141562,PMDB,36800,ES
2124451-99,0,178825,PT,36844,AC
2124451-99,0,74156,PT,36844,MG
2124451-99,1,141482,PMDB,36800,MG
2124451-99,0,74299,PDT,36786,CE
2124451-99,1,160663,PSB,36832,PR
2124451-99,-1,74585,PRB,36815,MG
2124451-99,1,141483,PRB,36815,RO
2124451-99,1,74277,PSDB,36835,SP
2124451-99,1,81366,PSB,36832,MA
2124451-99,1,178879,SD,36765,GO
2124451-99,0,160628,PCdoB,36779,PE
2124451-99,1,178931,PSB,36832,PR
2124451-99,1,178954,PMDB,36800,RO
2124451-99,1,94931,PMDB,36800,BA
2124451-99,1,73483,PP,36809,RS
2124451-99,1,73778,PSDB,36835,PR
2124451-99,-1,178802,PTN,36848,RJ
2124451-99,1,178955,PR,36814,RO
2124451-99,0,74041,PT,36844,PB
2124451-99,1,178982,PSB,36832,SP
2124451-99,-1,74688,PT,36844,RJ
2124451-99,0,178866,PT,36844,CE
2124451-99,1,178867,PP,36809,CE
2124451-99,-1,178826,SD,36765,SP
2124451-99,1,160565,PSDB,36835,SP
2124451-99,1,160660,DEM,36769,SP
2124451-99,1,74460,PMDB,36800,PI
2124451-99,1,76287,PHS,36793,RJ
2124451-99,1,178983,PR,36814,SP
2124451-99,1,178942,PMDB,36800,RJ
2124451-99,1,160536,PSDB,36835,SC
2124451-99,1,178880,PPS,36813,GO
2124451-99,1,178852,PSD,36834,AP
2124451-99,1,159238,PSDB,36835,MG
2124451-99,1,74235,PP,36809,ES
2124451-99,1,74177,PMDB,36800,RO
2124451-99,1,178858,PP,36809,BA
2124451-99,1,74749,PMDB,36800,MG
2124451-99,1,141507,PMDB,36800,SC
2124451-99,1,124411,PMDB,36800,RS
2124451-99,1,178985,PR,36814,SP
2124451-99,-1,74862,REDE,36886,RJ
2124451-99,1,178895,DEM,36769,MG
2124451-99,0,195278,PCdoB,36779,AC
2124451-99,1,178997,PMDB,36800,CE
2124451-99,1,73553,PTB,36845,SP
2124451-99,0,74571,PT,36844,BA
2124451-99,1,178896,PMDB,36800,MG
2124451-99,1,74352,PSDB,36835,PA
2124451-99,0,178986,PT,36844,SP
2124451-99,0,178987,PCdoB,36779,SP
2124451-99,1,180545,DEM,36769,PR
2124451-99,1,141515,PSDB,36835,RJ
2124451-99,0,160556,PT,36844,MG
2124451-99,1,160642,PHS,36793,PE
2124451-99,1,193982,PRB,36815,BA
2124451-99,0,74160,PT,36844,MG
2124451-99,0,171617,PT,36844,AL
2124451-99,1,74017,PR,36814,RJ
2124451-99,1,160558,PR,36814,SP
2124451-99,1,141517,PP,36809,CE
2124451-99,0,74400,PT,36844,RS
2124451-99,1,74812,PMDB,36800,GO
2124451-99,1,178912,PSDB,36835,PB
2124451-99,1,74449,PTB,36845,MA
2124451-99,1,122158,PMDB,36800,RJ
2124451-99,0,160604,PT,36844,SC
2124451-99,1,178844,PSDB,36835,AL
2124451-99,0,141445,PT,36844,RS
2124451-99,1,195997,PPS,36813,SP
2124451-99,0,73486,PDT,36786,RS
2124451-99,1,160601,PSC,36833,SP
2124451-99,1,148134,PSC,36833,MT
2124451-99,0,160641,PCdoB,36779,AP
2124451-99,1,178998,PSD,36834,MG
